File Name: not saved
Channel 2: 'EMG 2', 13470 values, raw ADC, no filters, extrapolated from 1000 to 5000 samples per second.
Channel 3: 'EMG 3', 13470 values, raw ADC, no filters, extrapolated from 1000 to 5000 samples per second.
Channel 4: 'EMG 4', 67350 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 13470 values, , extrapolated from 1000 to 5000 samples per second.

-526	39	415	31
-547	41	296	31
-567	44	147	31
-588	47	48	31
-606	51	-70	31
-625	56	-177	31
-644	60	-292	31
-663	65	-408	31
-683	69	-482	31
-697	72	-564	31
-712	76	-635	31
-728	79	-685	31
-743	83	-733	31
-759	86	-748	31
-768	87	-764	31
-777	88	-749	31
-787	88	-732	31
-796	89	-685	31
-807	90	-644	31
-808	88	-576	31
-810	85	-499	31
-813	81	-417	31
-815	78	-308	31
-818	74	-233	31
-813	70	-140	31
-808	66	-53	31
-802	61	36	31
-797	57	128	31
-792	51	188	31
-780	47	252	31
-768	43	308	31
-755	38	348	31
-743	34	380	31
-731	28	391	31
-713	27	389	31
-695	25	376	31
-677	23	349	31
-659	21	297	31
-641	18	252	31
-620	19	182	31
-599	21	103	31
-578	22	19	31
-557	24	-92	31
-536	25	-165	31
-515	29	-256	31
-494	32	-337	31
-474	36	-421	31
-453	39	-506	31
-432	43	-559	31
-414	47	-610	31
-396	51	-658	31
-379	55	-681	31
-361	59	-702	31
-343	63	-701	31
-331	65	-685	31
-319	67	-658	31
-308	69	-610	31
-296	71	-540	31
-284	73	-477	31
-280	73	-392	31
-275	72	-290	31
-271	71	-184	31
-266	70	-42	31
-262	68	54	31
-264	66	179	31
-267	63	293	31
-271	59	413	31
-274	56	542	31
-278	52	626	31
-287	50	715	31
-297	47	796	31
-306	45	858	31
-316	42	915	31
-327	38	945	31
-342	38	956	31
-357	37	964	31
-373	36	946	31
-388	35	906	31
-405	33	869	31
-423	34	805	31
-442	35	726	31
-462	35	636	31
-481	36	510	31
-501	37	418	31
-521	38	293	31
-542	40	172	31
-563	41	44	31
-584	43	-101	31
-606	44	-204	31
-625	44	-317	31
-645	44	-429	31
-666	44	-533	31
-686	44	-646	31
-707	43	-708	31
-723	42	-780	31
-739	40	-831	31
-756	39	-873	31
-772	37	-901	31
-790	34	-909	31
-800	32	-902	31
-811	29	-876	31
-821	27	-840	31
-832	24	-771	31
-844	20	-723	31
-845	20	-640	31
-847	20	-555	31
-849	20	-462	31
-851	20	-350	31
-854	19	-267	31
-847	23	-171	31
-840	26	-74	31
-832	30	15	31
-825	33	111	31
-818	37	169	31
-802	44	233	31
-787	51	283	31
-771	58	323	31
-756	65	351	31
-740	72	360	31
-719	79	360	31
-698	87	342	31
-678	94	310	31
-657	102	256	31
-636	109	210	31
-613	112	141	31
-590	116	67	31
-568	119	-10	31
-545	123	-105	31
-522	126	-175	31
-502	125	-248	31
-481	122	-326	31
-461	120	-394	31
-440	117	-464	31
-420	114	-502	31
-405	107	-542	31
-389	99	-567	31
-374	92	-580	31
-358	84	-580	31
-343	75	-569	31
-333	67	-542	31
-324	58	-498	31
-314	50	-442	31
-305	41	-355	31
-295	31	-290	31
-292	26	-195	31
-289	21	-97	31
-287	15	9	31
-284	10	138	31
-281	3	233	31
-283	3	334	31
-286	2	441	31
-289	2	538	31
-292	1	637	31
-296	-1	695	31
-304	2	759	31
-313	4	808	31
-323	7	842	31
-332	9	866	31
-342	12	870	31
-355	14	857	31
-369	16	824	31
-383	18	784	31
-397	20	715	31
-412	22	654	31
-429	22	570	31
-446	22	477	31
-464	22	372	31
-481	22	236	31
-500	21	137	31
-519	20	27	31
-539	18	-93	31
-559	15	-209	31
-579	13	-331	31
-600	10	-405	31
-618	10	-498	31
-637	10	-576	31
-655	10	-642	31
-674	10	-704	31
-694	9	-740	31
-708	14	-761	31
-722	19	-771	31
-737	25	-765	31
-751	30	-740	31
-767	35	-708	31
-773	45	-658	31
-781	55	-593	31
-788	66	-515	31
-796	76	-409	31
-804	86	-327	31
-804	98	-234	31
-803	109	-128	31
-803	121	-27	31
-802	132	86	31
-802	144	158	31
-794	151	245	31
-785	158	319	31
-777	164	380	31
-768	171	447	31
-760	178	483	31
-747	175	507	31
-734	172	523	31
-721	168	522	31
-708	165	505	31
-695	160	479	31
-680	148	436	31
-664	135	376	31
-649	121	311	31
-633	108	212	31
-618	94	138	31
-603	78	52	31
-588	61	-43	31
-572	43	-136	31
-557	26	-236	31
-542	8	-298	31
-529	-3	-375	31
-516	-15	-438	31
-504	-27	-490	31
-491	-39	-545	31
-478	-52	-567	31
-468	-53	-580	31
-457	-55	-583	31
-447	-56	-567	31
-436	-58	-531	31
-426	-61	-494	31
-419	-53	-435	31
-412	-45	-363	31
-404	-37	-284	31
-397	-29	-165	31
-390	-21	-75	31
-386	-9	31	31
-382	2	149	31
-377	14	270	31
-373	25	402	31
-369	37	486	31
-369	45	593	31
-369	53	684	31
-368	62	759	31
-368	70	850	31
-368	78	889	31
-373	79	938	31
-378	79	964	31
-384	80	981	31
-389	80	972	31
-396	81	954	31
-406	77	920	31
-417	72	868	31
-429	66	804	31
-440	61	699	31
-452	55	626	31
-468	51	523	31
-485	47	418	31
-501	42	297	31
-518	38	162	31
-536	32	71	31
-554	32	-46	31
-574	33	-156	31
-593	33	-250	31
-613	34	-365	31
-633	34	-435	31
-650	42	-505	31
-668	49	-565	31
-685	57	-612	31
-703	64	-652	31
-722	72	-662	31
-733	82	-666	31
-744	92	-653	31
-756	103	-625	31
-767	113	-570	31
-780	123	-523	31
-783	130	-456	31
-787	138	-377	31
-792	145	-286	31
-796	153	-182	31
-801	160	-109	31
-795	160	-13	31
-789	160	75	31
-784	161	156	31
-778	161	249	31
-772	161	304	31
-758	155	359	31
-745	147	406	31
-731	140	442	31
-718	132	467	31
-704	124	471	31
-685	114	467	31
-666	103	444	31
-646	93	410	31
-627	82	349	31
-608	70	299	31
-587	61	228	31
-566	50	145	31
-546	40	51	31
-525	29	-58	31
-504	18	-131	31
-485	12	-228	31
-466	5	-317	31
-447	-2	-393	31
-428	-9	-481	31
-409	-17	-529	31
-394	-20	-580	31
-379	-25	-618	31
-364	-29	-646	31
-349	-34	-658	31
-334	-39	-653	31
-325	-40	-635	31
-315	-42	-599	31
-306	-45	-548	31
-296	-47	-470	31
-287	-50	-405	31
-285	-50	-317	31
-282	-50	-215	31
-280	-50	-99	31
-277	-50	40	31
-275	-51	136	31
-278	-48	267	31
-282	-44	394	31
-285	-41	507	31
-289	-37	642	31
-294	-34	719	31
-304	-26	811	31
-315	-18	886	31
-326	-9	954	31
-337	-1	1009	31
-349	7	1035	31
-363	19	1056	31
-378	31	1057	31
-394	42	1042	31
-409	54	998	31
-425	66	954	31
-442	78	893	31
-461	90	821	31
-479	102	726	31
-498	114	603	31
-517	126	514	31
-535	131	387	31
-553	136	261	31
-572	141	141	31
-590	146	-11	31
-610	151	-107	31
-626	149	-220	31
-643	145	-323	31
-661	142	-428	31
-678	138	-531	31
-696	134	-593	31
-708	125	-662	31
-720	115	-716	31
-733	104	-748	31
-745	94	-777	31
-759	83	-783	31
-766	72	-771	31
-773	60	-745	31
-781	48	-703	31
-788	36	-639	31
-797	23	-585	31
-798	18	-505	31
-800	12	-417	31
-801	5	-331	31
-803	-1	-217	31
-806	-8	-142	31
-800	-6	-54	31
-794	-4	27	31
-789	-2	110	31
-783	0	191	31
-777	2	242	31
-765	10	291	31
-752	18	332	31
-740	25	357	31
-727	33	366	31
-715	41	366	31
-698	48	349	31
-681	56	319	31
-663	63	273	31
-646	71	204	31
-629	78	146	31
-609	80	66	31
-588	81	-22	31
-568	83	-109	31
-547	84	-220	31
-527	86	-291	31
-507	82	-375	31
-487	78	-448	31
-468	73	-522	31
-448	69	-593	31
-428	63	-633	31
-412	57	-674	31
-396	50	-701	31
-381	42	-713	31
-365	35	-707	31
-349	27	-685	31
-339	24	-658	31
-329	21	-612	31
-320	17	-546	31
-310	14	-456	31
-300	9	-385	31
-299	11	-282	31
-297	13	-170	31
-296	16	-57	31
-294	18	88	31
-293	20	184	31
-298	28	302	31
-303	36	407	31
-309	43	517	31
-314	51	626	31
-321	59	695	31
-332	66	761	31
-343	74	824	31
-355	81	869	31
-366	89	900	31
-379	96	908	31
-393	99	901	31
-408	102	877	31
-424	104	838	31
-439	107	775	31
-455	110	717	31
-472	108	635	31
-489	105	534	31
-507	102	426	31
-524	99	288	31
-543	95	190	31
-559	89	63	31
-577	82	-54	31
-594	76	-181	31
-612	69	-313	31
-630	61	-405	31
-645	56	-510	31
-662	51	-609	31
-678	45	-694	31
-695	40	-782	31
-712	33	-825	31
-724	32	-871	31
-736	30	-896	31
-749	27	-910	31
-761	25	-909	31
-775	22	-893	31
-782	24	-860	31
-789	25	-808	31
-797	27	-745	31
-804	28	-652	31
-813	30	-584	31
-813	32	-489	31
-813	34	-395	31
-813	35	-291	31
-813	37	-178	31
-814	39	-99	31
-807	39	-5	31
-799	39	86	31
-792	40	163	31
-784	40	245	31
-777	40	290	31
-762	39	336	31
-747	38	366	31
-731	36	389	31
-716	35	395	31
-701	32	387	31
-680	31	360	31
-659	29	324	31
-639	27	273	31
-618	25	196	31
-597	22	139	31
-575	22	60	31
-552	23	-14	31
-530	23	-100	31
-507	24	-190	31
-485	24	-254	31
-464	27	-323	31
-443	30	-392	31
-423	33	-443	31
-402	36	-494	31
-381	39	-523	31
-366	44	-543	31
-351	49	-548	31
-336	54	-545	31
-321	59	-518	31
-306	64	-489	31
-299	67	-438	31
-292	71	-373	31
-285	74	-296	31
-278	78	-190	31
-271	81	-112	31
-272	81	-5	31
-273	81	98	31
-275	81	211	31
-276	81	336	31
-279	80	426	31
-288	78	519	31
-299	75	616	31
-309	73	695	31
-320	70	778	31
-331	66	821	31
-346	64	866	31
-362	61	889	31
-377	57	906	31
-393	54	902	31
-410	50	886	31
-428	50	853	31
-448	50	801	31
-467	49	736	31
-487	49	640	31
-507	47	570	31
-525	49	467	31
-544	51	362	31
-563	54	247	31
-582	56	111	31
-602	58	13	31
-618	62	-92	31
-636	66	-206	31
-653	70	-309	31
-671	74	-416	31
-689	78	-481	31
-701	80	-556	31
-714	81	-612	31
-728	83	-660	31
-741	84	-695	31
-755	86	-708	31
-763	86	-711	31
-771	86	-696	31
-780	85	-665	31
-788	85	-610	31
-798	83	-564	31
-800	81	-490	31
-803	77	-411	31
-805	74	-321	31
-808	70	-208	31
-812	66	-125	31
-808	62	-33	31
-803	58	66	31
-799	53	159	31
-794	49	255	31
-790	43	314	31
-779	40	380	31
-768	36	431	31
-758	32	477	31
-747	28	507	31
-736	23	522	31
-718	20	522	31
-700	15	507	31
-683	11	480	31
-665	6	426	31
-647	1	382	31
-625	-1	312	31
-603	-4	234	31
-580	-8	147	31
-558	-11	35	31
-536	-15	-45	31
-514	-16	-133	31
-491	-19	-225	31
-469	-21	-313	31
-446	-24	-402	31
-424	-27	-455	31
-405	-26	-515	31
-386	-25	-560	31
-367	-25	-596	31
-348	-24	-620	31
-329	-23	-624	31
-318	-18	-612	31
-308	-13	-589	31
-297	-8	-548	31
-287	-3	-482	31
-276	2	-427	31
-275	11	-342	31
-274	20	-250	31
-273	29	-150	31
-272	38	-13	31
-271	47	87	31
-279	58	198	31
-288	70	322	31
-298	81	437	31
-307	93	561	31
-317	104	640	31
-331	113	733	31
-346	121	809	31
-362	130	870	31
-377	138	932	31
-393	147	956	31
-410	149	981	31
-428	152	984	31
-445	154	976	31
-463	157	940	31
-482	159	902	31
-497	155	842	31
-513	150	761	31
-528	145	683	31
-544	140	561	31
-561	134	470	31
-573	125	360	31
-586	115	239	31
-600	105	118	31
-613	95	-19	31
-627	84	-104	31
-636	74	-216	31
-646	64	-317	31
-655	53	-402	31
-665	43	-502	31
-676	31	-558	31
-683	24	-610	31
-691	17	-658	31
-698	9	-681	31
-706	2	-696	31
-715	-7	-689	31
-721	-9	-674	31
-728	-12	-639	31
-734	-15	-593	31
-741	-18	-514	31
-749	-22	-453	31
-751	-22	-375	31
-755	-22	-284	31
-758	-21	-188	31
-762	-21	-79	31
-766	-21	-7	31
-765	-20	85	31
-765	-18	166	31
-764	-17	237	31
-764	-15	318	31
-763	-14	360	31
-755	-12	405	31
-748	-10	437	31
-740	-7	455	31
-733	-5	456	31
-725	-3	447	31
-711	1	422	31
-697	5	385	31
-683	9	334	31
-669	13	253	31
-655	17	190	31
-636	24	110	31
-618	31	15	31
-599	38	-82	31
-581	45	-190	31
-562	52	-259	31
-542	63	-350	31
-523	73	-425	31
-503	84	-489	31
-484	94	-560	31
-464	105	-596	31
-448	116	-630	31
-431	127	-652	31
-415	138	-658	31
-398	149	-645	31
-382	160	-625	31
-371	166	-580	31
-360	173	-525	31
-350	179	-457	31
-339	186	-355	31
-328	192	-275	31
-324	192	-174	31
-319	190	-57	31
-315	189	68	31
-310	187	213	31
-306	185	310	31
-307	177	440	31
-309	168	557	31
-312	158	658	31
-314	149	779	31
-317	139	850	31
-323	127	920	31
-330	113	980	31
-338	100	1019	31
-345	86	1058	31
-353	72	1063	31
-365	62	1061	31
-377	51	1043	31
-390	40	1006	31
-402	29	939	31
-416	17	881	31
-432	13	798	31
-449	9	699	31
-467	4	591	31
-484	0	455	31
-502	-6	359	31
-522	-3	226	31
-542	1	98	31
-563	4	-19	31
-583	8	-167	31
-605	11	-259	31
-625	18	-363	31
-646	24	-462	31
-667	31	-554	31
-688	37	-642	31
-710	44	-685	31
-726	50	-740	31
-743	56	-779	31
-761	61	-798	31
-778	67	-799	31
-796	73	-788	31
-803	74	-760	31
-812	75	-716	31
-820	75	-658	31
-829	76	-575	31
-838	77	-513	31
-836	73	-421	31
-834	68	-329	31
-832	62	-243	31
-830	57	-128	31
-828	51	-56	31
-816	45	25	31
-804	38	101	31
-791	32	174	31
-779	25	243	31
-767	17	280	31
-748	13	320	31
-729	7	344	31
-709	2	352	31
-690	-4	344	31
-671	-10	329	31
-650	-10	296	31
-629	-10	251	31
-609	-10	188	31
-588	-10	105	31
-567	-10	43	31
-548	-7	-46	31
-528	-4	-138	31
-509	0	-220	31
-489	3	-327	31
-470	6	-395	31
-455	11	-467	31
-440	16	-529	31
-425	22	-593	31
-410	27	-645	31
-395	32	-669	31
-384	36	-695	31
-373	40	-702	31
-362	45	-695	31
-351	49	-668	31
-340	53	-637	31
-334	54	-586	31
-328	55	-521	31
-322	57	-439	31
-316	58	-334	31
-310	59	-253	31
-308	59	-139	31
-306	59	-21	31
-304	58	91	31
-302	58	236	31
-300	56	324	31
-303	56	430	31
-307	55	523	31
-312	53	621	31
-316	52	707	31
-321	50	757	31
-330	50	809	31
-340	51	844	31
-351	51	866	31
-361	52	868	31
-372	52	854	31
-388	53	824	31
-404	54	778	31
-421	55	716	31
-437	56	626	31
-455	57	557	31
-475	58	454	31
-496	59	340	31
-518	59	224	31
-539	60	73	31
-561	61	-26	31
-581	61	-149	31
-602	61	-260	31
-622	61	-377	31
-643	61	-498	31
-665	61	-576	31
-681	60	-669	31
-698	58	-746	31
-716	57	-811	31
-733	55	-873	31
-751	52	-897	31
-759	51	-918	31
-768	49	-924	31
-777	46	-910	31
-786	44	-876	31
-796	41	-843	31
-796	40	-788	31
-797	38	-708	31
-798	36	-625	31
-799	34	-515	31
-801	31	-438	31
-795	31	-336	31
-789	31	-243	31
-782	30	-138	31
-776	30	-28	31
-770	28	45	31
-758	28	131	31
-745	28	210	31
-733	28	273	31
-720	28	336	31
-708	28	366	31
-693	28	398	31
-678	28	410	31
-664	29	410	31
-649	29	389	31
-634	29	362	31
-617	29	321	31
-601	28	263	31
-584	27	198	31
-568	26	105	31
-551	24	43	31
-534	23	-37	31
-518	21	-112	31
-501	19	-194	31
-485	17	-278	31
-468	14	-334	31
-452	14	-393	31
-436	13	-443	31
-421	11	-482	31
-405	10	-512	31
-389	8	-523	31
-376	9	-521	31
-364	9	-508	31
-351	10	-481	31
-339	10	-429	31
-326	11	-380	31
-319	15	-311	31
-312	20	-225	31
-306	24	-134	31
-299	29	-8	31
-292	33	77	31
-292	41	187	31
-293	48	291	31
-295	56	402	31
-296	63	519	31
-298	71	599	31
-307	80	683	31
-317	89	759	31
-326	99	824	31
-336	108	889	31
-347	117	915	31
-362	125	939	31
-379	133	946	31
-395	141	937	31
-412	149	905	31
-429	157	870	31
-448	160	813	31
-468	163	742	31
-489	167	654	31
-509	170	543	31
-530	173	459	31
-549	172	348	31
-569	169	237	31
-590	167	121	31
-610	164	-10	31
-631	161	-101	31
-647	154	-201	31
-664	146	-302	31
-680	139	-391	31
-697	131	-481	31
-715	122	-531	31
-726	114	-586	31
-738	104	-624	31
-750	95	-646	31
-762	85	-658	31
-775	75	-652	31
-780	68	-629	31
-785	59	-591	31
-791	51	-540	31
-796	42	-464	31
-803	33	-401	31
-803	30	-313	31
-803	25	-225	31
-803	21	-131	31
-803	16	-21	31
-804	11	58	31
-798	11	143	31
-791	11	231	31
-785	11	305	31
-778	11	382	31
-772	10	426	31
-760	12	471	31
-748	14	496	31
-737	16	518	31
-725	18	518	31
-713	20	507	31
-696	23	483	31
-679	26	442	31
-663	29	389	31
-646	32	308	31
-629	35	245	31
-609	36	155	31
-589	37	63	31
-569	37	-32	31
-549	38	-144	31
-529	39	-222	31
-509	39	-305	31
-488	38	-392	31
-468	36	-464	31
-447	35	-536	31
-427	33	-576	31
-410	32	-612	31
-393	30	-642	31
-377	27	-653	31
-360	25	-646	31
-343	22	-625	31
-332	21	-593	31
-322	19	-541	31
-311	17	-476	31
-301	15	-379	31
-290	12	-308	31
-287	12	-204	31
-284	12	-95	31
-282	12	21	31
-279	12	165	31
-276	11	269	31
-280	12	378	31
-285	12	496	31
-289	13	604	31
-294	13	715	31
-300	14	782	31
-310	16	857	31
-321	17	911	31
-333	19	954	31
-344	20	989	31
-356	22	998	31
-371	23	995	31
-387	24	972	31
-402	25	939	31
-418	26	874	31
-435	27	816	31
-451	28	734	31
-469	28	640	31
-486	29	540	31
-504	29	404	31
-522	30	303	31
-539	30	191	31
-557	30	65	31
-575	31	-52	31
-593	31	-183	31
-612	31	-262	31
-628	31	-363	31
-645	32	-449	31
-663	32	-522	31
-680	33	-600	31
-698	33	-642	31
-710	35	-676	31
-723	37	-701	31
-736	39	-707	31
-749	41	-685	31
-763	43	-669	31
-771	46	-629	31
-781	48	-575	31
-790	51	-509	31
-800	53	-416	31
-810	56	-344	31
-812	59	-258	31
-814	62	-159	31
-817	66	-65	31
-819	69	39	31
-823	72	105	31
-819	74	188	31
-815	75	258	31
-810	77	316	31
-806	78	376	31
-802	80	409	31
-791	80	431	31
-780	81	442	31
-769	81	441	31
-758	82	420	31
-747	82	394	31
-730	81	347	31
-713	80	288	31
-696	78	222	31
-679	77	125	31
-662	74	49	31
-642	73	-37	31
-622	71	-136	31
-601	70	-231	31
-581	68	-331	31
-561	65	-394	31
-539	64	-470	31
-518	62	-534	31
-496	61	-582	31
-475	59	-632	31
-453	56	-653	31
-434	56	-666	31
-415	55	-665	31
-395	54	-649	31
-376	53	-606	31
-357	51	-568	31
-343	52	-501	31
-329	53	-425	31
-316	53	-341	31
-302	54	-217	31
-288	55	-123	31
-282	57	-11	31
-276	59	115	31
-271	61	246	31
-265	63	391	31
-259	65	485	31
-260	68	604	31
-263	71	708	31
-265	74	796	31
-268	77	889	31
-271	80	951	31
-280	83	998	31
-291	86	1037	31
-301	88	1061	31
-312	91	1063	31
-323	94	1056	31
-339	95	1019	31
-356	96	982	31
-374	98	924	31
-391	99	824	31
-409	100	751	31
-428	100	654	31
-448	100	543	31
-468	99	418	31
-488	99	270	31
-509	97	172	31
-528	96	38	31
-548	94	-85	31
-569	91	-196	31
-589	89	-336	31
-610	86	-418	31
-626	83	-515	31
-644	79	-600	31
-661	76	-677	31
-679	72	-745	31
-697	67	-776	31
-708	64	-808	31
-719	60	-815	31
-731	55	-815	31
-742	51	-798	31
-755	46	-766	31
-760	43	-723	31
-766	39	-661	31
-772	35	-583	31
-778	31	-483	31
-785	26	-416	31
-783	24	-320	31
-781	21	-225	31
-779	17	-140	31
-777	14	-31	31
-775	10	38	31
-765	8	112	31
-754	5	180	31
-744	2	239	31
-733	-1	293	31
-723	-5	319	31
-706	-6	341	31
-688	-8	349	31
-671	-10	341	31
-653	-12	314	31
-636	-15	282	31
-615	-15	235	31
-593	-15	172	31
-572	-16	98	31
-550	-16	4	31
-529	-18	-61	31
-508	-15	-152	31
-487	-12	-241	31
-466	-10	-319	31
-445	-7	-416	31
-424	-4	-474	31
-409	2	-535	31
-395	7	-588	31
-380	13	-632	31
-366	18	-665	31
-351	24	-677	31
-346	33	-681	31
-341	42	-669	31
-336	50	-644	31
-331	59	-593	31
-326	68	-545	31
-330	77	-477	31
-336	87	-396	31
-341	96	-296	31
-347	106	-177	31
-353	115	-91	31
-365	121	30	31
-378	127	147	31
-392	132	255	31
-405	138	389	31
-419	144	471	31
-433	145	561	31
-448	146	640	31
-464	148	715	31
-479	149	778	31
-495	150	809	31
-507	147	838	31
-521	143	850	31
-534	138	844	31
-548	134	816	31
-562	129	783	31
-570	123	727	31
-578	116	663	31
-587	109	577	31
-595	102	467	31
-605	94	383	31
-610	88	263	31
-616	81	139	31
-623	73	20	31
-629	66	-132	31
-636	58	-229	31
-640	54	-343	31
-645	49	-447	31
-649	45	-556	31
-654	40	-662	31
-660	34	-724	31
-666	33	-799	31
-673	31	-860	31
-679	30	-898	31
-686	28	-934	31
-694	25	-941	31
-701	25	-935	31
-709	24	-917	31
-716	24	-876	31
-724	23	-815	31
-733	21	-764	31
-737	21	-681	31
-743	20	-594	31
-748	18	-502	31
-754	17	-377	31
-760	15	-294	31
-760	13	-196	31
-759	10	-100	31
-759	8	0	31
-758	5	102	31
-758	1	168	31
-749	0	244	31
-739	-2	306	31
-730	-4	355	31
-720	-6	398	31
-711	-9	415	31
-695	-9	425	31
-679	-8	418	31
-662	-8	397	31
-646	-7	356	31
-630	-7	316	31
-610	-2	255	31
-590	2	182	31
-571	7	109	31
-551	11	12	31
-531	16	-51	31
-513	24	-130	31
-495	32	-201	31
-476	39	-276	31
-458	47	-350	31
-440	55	-393	31
-427	63	-441	31
-414	71	-476	31
-400	78	-494	31
-387	86	-502	31
-374	94	-498	31
-366	98	-480	31
-358	102	-444	31
-350	107	-396	31
-342	111	-323	31
-334	115	-261	31
-332	114	-173	31
-329	112	-71	31
-327	111	31	31
-324	109	163	31
-322	106	252	31
-322	101	360	31
-323	95	456	31
-323	90	561	31
-324	84	666	31
-326	77	736	31
-330	71	805	31
-336	63	869	31
-341	56	914	31
-347	48	948	31
-353	40	954	31
-363	37	954	31
-373	33	945	31
-384	28	911	31
-394	24	857	31
-406	19	804	31
-422	19	729	31
-439	20	638	31
-456	20	542	31
-473	21	412	31
-491	21	321	31
-512	24	204	31
-534	27	97	31
-555	31	-19	31
-577	34	-141	31
-600	37	-223	31
-621	41	-318	31
-643	45	-404	31
-664	49	-474	31
-686	53	-546	31
-709	57	-583	31
-725	58	-612	31
-742	59	-632	31
-760	60	-636	31
-777	61	-621	31
-795	62	-595	31
-801	62	-554	31
-808	60	-494	31
-815	59	-428	31
-822	57	-331	31
-830	55	-261	31
-827	52	-169	31
-824	49	-80	31
-820	45	16	31
-817	42	118	31
-814	37	190	31
-802	35	267	31
-791	32	340	31
-779	30	398	31
-768	27	455	31
-756	23	485	31
-740	23	507	31
-724	23	515	31
-708	23	510	31
-692	22	487	31
-676	21	456	31
-659	22	413	31
-642	24	349	31
-625	25	277	31
-608	27	174	31
-591	28	102	31
-575	30	4	31
-558	32	-88	31
-542	35	-184	31
-525	37	-286	31
-509	39	-359	31
-494	41	-434	31
-479	43	-505	31
-464	45	-560	31
-449	47	-612	31
-434	49	-637	31
-419	50	-658	31
-404	52	-660	31
-390	53	-646	31
-375	55	-612	31
-360	56	-575	31
-348	57	-518	31
-336	58	-442	31
-324	59	-355	31
-312	60	-240	31
-300	61	-155	31
-293	62	-36	31
-286	64	79	31
-280	65	203	31
-273	67	344	31
-266	68	442	31
-267	70	550	31
-270	72	654	31
-272	75	745	31
-275	77	841	31
-278	79	889	31
-289	80	946	31
-301	81	982	31
-313	83	1006	31
-325	84	1009	31
-338	85	998	31
-357	85	972	31
-377	85	931	31
-398	85	869	31
-418	85	778	31
-439	85	708	31
-462	83	606	31
-486	81	501	31
-511	78	387	31
-535	76	246	31
-560	72	143	31
-581	69	30	31
-602	65	-92	31
-624	60	-201	31
-645	56	-323	31
-668	51	-399	31
-683	49	-483	31
-699	45	-555	31
-714	42	-612	31
-730	38	-668	31
-747	34	-695	31
-754	33	-708	31
-762	32	-712	31
-771	30	-695	31
-779	29	-658	31
-788	26	-620	31
-789	27	-558	31
-790	28	-490	31
-792	29	-411	31
-793	30	-309	31
-796	31	-231	31
-792	34	-141	31
-788	36	-44	31
-783	39	43	31
-779	41	141	31
-775	44	201	31
-766	47	270	31
-757	49	326	31
-748	52	368	31
-739	54	410	31
-730	57	426	31
-717	57	430	31
-704	58	423	31
-692	58	402	31
-679	59	356	31
-666	59	314	31
-649	58	249	31
-632	56	179	31
-614	55	97	31
-597	53	-11	31
-580	50	-91	31
-560	49	-177	31
-541	46	-272	31
-521	44	-355	31
-502	41	-449	31
-482	38	-502	31
-462	37	-560	31
-442	35	-609	31
-423	34	-645	31
-403	32	-668	31
-383	29	-674	31
-368	29	-666	31
-354	29	-642	31
-339	29	-602	31
-325	29	-535	31
-310	29	-481	31
-304	30	-396	31
-297	32	-305	31
-291	33	-201	31
-284	35	-64	31
-278	36	38	31
-279	38	158	31
-282	41	289	31
-284	43	415	31
-287	46	554	31
-290	48	638	31
-299	50	744	31
-310	52	824	31
-320	53	902	31
-331	55	978	31
-342	57	1011	31
-357	58	1045	31
-373	59	1061	31
-390	61	1060	31
-406	62	1035	31
-423	63	1005	31
-440	64	954	31
-458	65	886	31
-477	65	808	31
-495	66	690	31
-514	67	600	31
-531	67	490	31
-549	67	360	31
-566	67	229	31
-584	67	79	31
-603	67	-20	31
-619	67	-148	31
-635	67	-262	31
-652	67	-370	31
-668	67	-494	31
-686	67	-573	31
-698	67	-653	31
-711	67	-724	31
-725	68	-783	31
-738	68	-829	31
-752	68	-853	31
-761	68	-860	31
-770	68	-853	31
-780	68	-831	31
-789	68	-788	31
-800	67	-740	31
-803	67	-678	31
-806	67	-600	31
-810	66	-512	31
-813	66	-408	31
-818	64	-335	31
-814	64	-239	31
-810	64	-147	31
-807	63	-63	31
-803	63	36	31
-799	61	98	31
-788	61	163	31
-777	61	219	31
-765	61	266	31
-754	60	302	31
-743	59	316	31
-724	59	322	31
-706	58	313	31
-687	58	288	31
-669	57	242	31
-650	55	198	31
-628	55	139	31
-606	53	66	31
-584	52	-15	31
-562	50	-112	31
-540	48	-176	31
-518	47	-262	31
-496	46	-339	31
-474	44	-406	31
-452	43	-489	31
-430	40	-534	31
-412	40	-576	31
-394	39	-612	31
-376	37	-638	31
-358	36	-648	31
-340	34	-644	31
-328	34	-625	31
-317	34	-593	31
-305	34	-546	31
-294	34	-469	31
-282	33	-405	31
-278	35	-320	31
-275	36	-222	31
-271	38	-113	31
-268	39	17	31
-264	41	104	31
-268	45	221	31
-273	49	332	31
-277	53	426	31
-282	57	545	31
-288	61	615	31
-299	65	682	31
-311	69	744	31
-322	73	792	31
-334	77	824	31
-347	81	838	31
-364	84	838	31
-381	87	821	31
-399	91	789	31
-416	94	729	31
-435	97	675	31
-454	97	599	31
-474	97	511	31
-495	96	406	31
-515	96	275	31
-536	94	182	31
-556	91	52	31
-577	87	-72	31
-597	83	-189	31
-618	79	-336	31
-640	74	-425	31
-658	68	-525	31
-676	61	-621	31
-695	55	-712	31
-713	48	-798	31
-733	40	-844	31
-746	34	-895	31
-760	27	-929	31
-774	20	-941	31
-788	13	-941	31
-803	5	-934	31
